"Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSComputerName","RunspaceId","PSShowComputerName"
"winlogbeat","2544","services","536","winlogbeat [Auto Start By LocalSystem]
","1/7/2020 12:49:57 AM","00:36:24.9989519","0.1875","00:00:00.1875000",,"0",,"C:\Program Files\Winlogbeat\winlogbeat.exe","16101376","15.36 MB","DB741A962ECA14DEE990B8E23A8BEB666F7F3083D5EFD5770327796130A42D42",,"NotSigned",,,,,,"winlogbeat.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll winmm.dll ws2_32.dll advapi32.dll WINMMBASE.dll msvcrt.dll USER32.dll NSI.dll RPCRT4.dll sechost.dll cfgmgr32.dll DEVOBJ.dll GDI32.dll SspiCli.dll CRYPTSP.dll rsaenh.dll bcrypt.dll CRYPTBASE.dll bcryptPrimitives.dll shell32.dll combase.dll SHLWAPI.dll shcore.dll mswsock.dll wevtapi.dll iphlpapi.dll WINNSI.DLL dhcpcsvc6.DLL dhcpcsvc.DLL","32","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","24","1888","299","299","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"dfssvc","2604","services","536","Dfs [Auto Start By LocalSystem]
","1/7/2020 12:49:57 AM","00:36:24.5916791","0.03125","00:00:00.0312500",,"0",,"C:\Windows\system32\dfssvc.exe","4378624","4.18 MB","F6F49FE89A2E3023AE6CD341CD2B8EE8AC898057A9BE1A148EC0E9DF0E85641B",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Windows NT Distributed File System Service","dfssvc.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll RPCRT4.dll CLUSAPI.dll NTDSAPI.dll RESUTILS.dll SspiCli.dll cryptdll.dll WS2_32.dll bcrypt.dll sechost.dll NSI.dll pcwum.dll DSROLE.dll combase.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll advapi32.dll srvcli.dll logoncli.dll netutils.dll cscapi.dll ntmarta.dll","27","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","12","1524","127","127","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"vmms","2684","services","536","vmms [Auto Start By LocalSystem]
","1/7/2020 12:49:57 AM","00:36:24.5425860","0.359375","00:00:00.3593750","[Listen] ::;2179 <--> ::;0 [12/31/1600 19:00:00]
[Listen] 0.0.0.0;2179 <--> 0.0.0.0;0 [12/31/1600 19:00:00]","2",,"C:\Windows\system32\vmms.exe","25042944","23.88 MB","7F74C451EA47F426FB3506C1192DE89ADFD5A7BA55CCE9E7A4454AC14A6029FC",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.18841","Virtual Machine Management Service","vmms.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll sechost.dll combase.dll OLEAUT32.dll advapi32.dll RPCRT4.dll SAMLIB.dll vmbuspiper.dll DEVOBJ.dll framedynos.dll MPR.dll profapi.dll NETAPI32.dll XmlLite.dll vid.dll vsconfig.dll vmprox.dll HBAAPI.dll imagehlp.dll wevtapi.dll NTDSAPI.dll WS2_32.dll IPHLPAPI.DLL VirtDisk.dll DNSAPI.dll vmwpctrl.dll HTTPAPI.dll WINHTTP.dll NCI.dll vmsif.dll shcore.dll NSI.dll NetSetupApi.dll CFGMGR32.dll sscore.dll CRYPTBASE.dll SspiCli.dll CRYPT32.dll ncrypt.dll USERENV.dll bcrypt.dll AUTHZ.dll CRYPTSP.dll pcwum.dll ntmarta.dll RDVGPUINFO.dll netutils.dll srvcli.dll wkscli.dll WMICLNT.dll WINNSI.DLL FLTLIB.DLL fwpuclnt.dll bcryptPrimitives.dll MSASN1.dll NTASN1.dll DSROLE.DLL SAMCLI.DLL LOGONCLI.DLL DSPARSE.DLL DPAPI.DLL kernel.appcore.dll user32.dll GDI32.dll clbcatq.dll wbemprox.dll wbemcomn.dll rsaenh.dll wbemsvc.dll fastprox.dll vmicheartbeat.dll synthnic.dll vmictimesync.dll vmicrdv.dll EmulatedNic.dll synthfcvdev.dll vmickvpexchange.dll synthstor.dll vmicvss.dll vmicguestinterface.dll vmicshutdown.dll shell32.dll SHLWAPI.dll clusapi.dll cryptdll.dll gpapi.dll rdp4vs.dll mswsock.dll dhcpcsvc6.DLL dhcpcsvc.DLL GPEdit.dll ACTIVEDS.dll dsuiext.dll DSSEC.dll ole32.dll adsldpc.dll COMCTL32.dll WLDAP32.dll VSSAPI.DLL VssTrace.DLL bcd.dll es.dll PROPSYS.dll mdnsNSP.dll rasadhlp.dll kerberos.DLL adsldp.dll sxs.dll SECUR32.DLL wmidcprv.dll wmiutils.dll cscapi.dll","116","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","12","2360","660","660","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"unsecapp","2936","svchost","732",,"1/7/2020 12:49:59 AM","00:36:23.0415008","0","00:00:00",,"0",,"C:\Windows\system32\wbem\unsecapp.exe","4640768","4.43 MB","7DF67E2E0AD0D26B378EEDAE9D517B420C7D17715A95A0B1DAF29B12C239FED5",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.17415","Sink to receive asynchronous callbacks for WMI client application","unsecapp.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll combase.dll wbemcomn.dll sechost.dll RPCRT4.dll WS2_32.dll SspiCli.dll NSI.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll ole32.dll wbemsvc.dll fastprox.dll","24","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","3","4448","91","91","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"nfssvc","1372","services","536","NfsService [Auto Start By NT AUTHORITY\NetworkService]
","1/7/2020 12:49:59 AM","00:36:22.8234872","0","00:00:00",,"0",,"C:\Windows\system32\nfssvc.exe","5373952","5.12 MB","48FDE72C5DF37CFBF55CF3A1976E9442EE1CA02974815C5C3621C75731DAE4EB",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Server for NFS service","nfssvc.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll ADVAPI32.dll msvcrt.dll CLUSAPI.dll RESUTILS.dll NETAPI32.dll NTDSAPI.dll WS2_32.dll Secur32.dll RPCRT4.dll WLDAP32.dll sechost.dll cryptdll.dll bcrypt.dll netutils.dll srvcli.dll wkscli.dll NSI.dll SspiCli.dll LOGONCLI.DLL DSROLE.DLL mswsock.dll DNSAPI.dll mdnsNSP.dll Iphlpapi.DLL WINNSI.DLL rasadhlp.dll fwpuclnt.dll DSPARSE.dll msv1_0.DLL","33","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","8","2468","95","95","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"vds","276","services","536","vds [Manual Start By LocalSystem]
","1/7/2020 12:50:01 AM","00:36:21.0713872","0.140625","00:00:00.1406250",,"0",,"C:\Windows\System32\vds.exe","9048064","8.63 MB","63C07312ADB6F8A8BDE93361C30AC63DAB4DE1141AF54630EEF11E54B0BF983D",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Virtual Disk Service","vds.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll msvcrt.dll ATL.DLL sechost.dll SETUPAPI.dll OSUNINST.dll vdsutil.dll GDI32.dll RPCRT4.dll CFGMGR32.dll OLEAUT32.dll ole32.dll WS2_32.dll bcd.dll SspiCli.dll combase.dll NSI.dll ADVAPI32.dll UEXFAT.dll ulib.dll ifsutil.dll UUDF.dll UNTFS.dll UFAT.dll fmifs.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll vds_ps.dll DEVOBJ.dll WINTRUST.dll CRYPT32.dll MSASN1.dll vdsdyn.dll vdsbas.dll vdsvd.dll VirtDisk.dll FLTLIB.DLL fsutilext.dll hbaapi.dll WMICLNT.dll wbemprox.dll wbemcomn.dll wbemsvc.dll fastprox.dll iscsidsc.dll ISCSIUM.dll fveapi.dll FVECERTS.dll","57","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","12","4640","179","179","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"SyncShareTTSvc","3096","services","536","SyncShareTTSvc [Manual Start By LocalSystem]
","1/7/2020 12:50:01 AM","00:36:20.9023767","0","00:00:00",,"0",,"C:\Windows\System32\SyncShareTTSvc.exe","5201920","4.96 MB","F6DDCB052EF06138D88DDBCE6708432D0C335FD53A08D15D56B80139742407F4",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Microsoft (C) Sync Share Token Translation Service","SyncShareTTSvc.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll ADVAPI32.dll USER32.dll msvcrt.dll ole32.dll OLEAUT32.dll CLUSAPI.dll Secur32.dll NETAPI32.dll ACTIVEDS.dll RESUTILS.dll sechost.dll RPCRT4.dll GDI32.dll combase.dll cryptdll.dll netutils.dll srvcli.dll wkscli.dll adsldpc.dll bcrypt.dll SspiCli.dll WLDAP32.dll LOGONCLI.DLL kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll CRYPTSP.dll rsaenh.dll clbcatq.dll sxs.dll","34","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","4","1728","112","112","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"svchost","3120","services","536","TermService [Manual Start By NT Authority\NetworkService]
","1/7/2020 12:50:01 AM","00:36:20.8333727","0.109375","00:00:00.1093750","[Listen] ::;3389 <--> ::;0 [12/31/1600 19:00:00]
[Listen] 0.0.0.0;3389 <--> 0.0.0.0;0 [12/31/1600 19:00:00]","2",,"C:\Windows\System32\svchost.exe","8753152","8.35 MB","C7DB4AE8175C33A47BAA3DDFA089FAD17BC8E362F21E835D78AB22C9231FE370","826B2E27B4A7DFC3ED7D34AD6A5BA22699D205D6","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll SspiCli.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll termsrv.dll WS2_32.dll NSI.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll lsmproxy.dll advapi32.dll sdclient.dll OLEAUT32.dll REGAPI.dll WTSAPI32.dll WINSTA.dll samcli.dll CRYPT32.dll IPHLPAPI.DLL MSASN1.dll WINNSI.DLL rdpcorets.dll pdh.dll rfxvmt.dll ncrypt.dll USERENV.dll SHELL32.dll SETUPAPI.dll SHLWAPI.dll PROPSYS.dll AUTHZ.dll tlscsp.dll d3d9.dll NTASN1.dll profapi.dll CFGMGR32.dll VERSION.dll dwmapi.dll DPAPI.DLL umb.dll ATL.DLL DEVOBJ.dll WINTRUST.dll ntmarta.dll mswsock.dll","57","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","21","4216","410","410","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"svchost","3180","services","536","PolicyAgent [Manual Start By NT Authority\NetworkService]
","1/7/2020 12:50:01 AM","00:36:20.7943708","0.015625","00:00:00.0156250","[Listen] ::;49223 <--> ::;0 [12/31/1600 19:00:00]
[Listen] 0.0.0.0;49223 <--> 0.0.0.0;0 [12/31/1600 19:00:00]","2",,"C:\Windows\system32\svchost.exe","4747264","4.53 MB","C7DB4AE8175C33A47BAA3DDFA089FAD17BC8E362F21E835D78AB22C9231FE370","826B2E27B4A7DFC3ED7D34AD6A5BA22699D205D6","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll SspiCli.dll ipsecsvc.dll msvcrt.dll AUTHZ.dll fwpuclnt.dll FirewallAPI.dll FwRemoteSvr.DLL combase.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll OLEAUT32.dll WS2_32.dll NSI.dll mswsock.dll IPHLPAPI.DLL WINNSI.DLL dhcpcsvc6.DLL dhcpcsvc.DLL","26","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","4","4496","112","112","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"msdtc","1052","services","536","MSDTC [Auto Start By NT AUTHORITY\NetworkService]
","1/7/2020 12:52:01 AM","00:34:20.7732220","0.125","00:00:00.1250000",,"0",,"C:\Windows\System32\msdtc.exe","7299072","6.96 MB","8A335C28FE1EF96DD71485877F2E86155D24B5614ACE05468F4B07E2ACD56331",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Microsoft Distributed Transaction Coordinator Service","msdtc.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll combase.dll msvcrt.dll MSDTCTM.dll RPCRT4.dll OLEAUT32.dll sechost.dll ole32.dll USER32.dll MSDTCPRX.dll MSDTCLOG.dll MTXCLU.DLL WINMM.dll CLUSAPI.dll WS2_32.dll bcrypt.dll ADVAPI32.dll XOLEHLP.dll MSWSOCK.dll DNSAPI.dll SspiCli.dll GDI32.dll ktmw32.dll RESUTILS.dll CRYPTSP.dll WINMMBASE.dll cryptdll.dll NSI.dll cfgmgr32.dll DEVOBJ.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll COMRES.DLL msdtcVSp1res.dll mtxoci.dll ntmarta.dll clbcatq.dll FirewallAPI.dll","42","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","10","1072","165","165","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"GoogleUpdate","1708",,"3820",,"1/7/2020 12:52:01 AM","00:34:20.7682223","0.078125","00:00:00.0781250",,"0",,"C:\Program Files (x86)\Google\Update\GoogleUpdate.exe","2695168","2.57 MB","74BC123808F3FA60ADDC51C1383F8250608D3DBA3A8DC175B3418A1CF0BC53E9","FCAC7E666CC54341CA213BECF2EB463F2B62ADB0","Valid","Google Inc","Google Inc.","Google Update","1.3.28.13","Google Installer","GoogleUpdate.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","3","2016","149","149","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"SearchIndexer","2416","services","536","WSearch [Auto Start By LocalSystem]
","1/7/2020 12:52:04 AM","00:34:17.3271386","0.734375","00:00:00.7343750",,"0",,"C:\Windows\system32\SearchIndexer.exe","12615680","12.03 MB","4EEE519E7191602D2E01225E38775805A0D9E45FC1E391397FCBD3DEE7621FB1",,"NotSigned",,"Microsoft Corporation","Windows? Search","7.00.9600.16384","Microsoft Windows Search Indexer","SearchIndexer.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll ADVAPI32.dll USER32.dll msvcrt.dll combase.dll OLEAUT32.dll TQUERY.DLL SHLWAPI.dll MSSRCH.DLL IMM32.dll SHCORE.dll sechost.dll RPCRT4.dll GDI32.dll ESENT.dll MSCTF.dll SspiCli.dll SHELL32.dll profapi.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll Msidle.dll POWRPROF.dll CRYPTSP.dll rsaenh.dll bcrypt.dll propsys.dll ntmarta.dll VSSAPI.DLL VssTrace.DLL DSROLE.dll WS2_32.dll bcd.dll NSI.dll samcli.dll netutils.dll SAMLIB.dll es.dll cfgmgr32.dll SETUPAPI.dll DEVOBJ.dll WINTRUST.dll CRYPT32.dll MSASN1.dll WTSAPI32.dll WINSTA.dll MSWB7.dll elscore.dll ElsLad.dll Bcp47Langs.dll","55","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","11","4520","622","622","NT AUTHORITY\SYSTEM","S-1-5-18","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"wsmprovhost","2188","svchost","732",,"1/7/2020 1:26:21 AM","00:00:01.0056332","12.375","00:00:12.3750000",,"0",,"C:\Windows\system32\wsmprovhost.exe","98729984","94.16 MB","7EDEAC6904C1648E6C396B785C88CC9131FCDE687F916FD36B012654D425B965",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.17415","Host process for WinRM plug-ins","wsmprovhost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll msvcrt.dll ole32.dll ADVAPI32.dll WsmSvc.DLL GDI32.dll combase.dll RPCRT4.dll sechost.dll OLEAUT32.dll miutils.dll DSROLE.dll mi.dll SspiCli.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll wsmplpxy.dll winhttp.dll pwrshplugin.dll mscoree.dll mscoreei.dll SHLWAPI.dll clr.dll MSVCR120_CLR0400.dll mscorlib.ni.dll pspluginwkr-v3.dll Cabinet.dll clrjit.dll System.ni.dll System.Core.ni.dll System.Management.Automation.ni.dll version.dll psapi.dll System.Xml.ni.dll Microsoft.Management.Infrastructure.ni.dll System.Configuration.ni.dll System.DirectoryServices.ni.dll System.Management.ni.dll System.Data.ni.dll System.Data.dll WS2_32.dll CRYPT32.dll NSI.dll MSASN1.dll System.Numerics.ni.dll Microsoft.PowerShell.Commands.Diagnostics.ni.dll System.Configuration.Install.ni.dll System.Transactions.ni.dll System.Transactions.dll Microsoft.PowerShell.Commands.Utility.ni.dll Microsoft.PowerShell.ConsoleHost.ni.dll Microsoft.PowerShell.Commands.Management.ni.dll Microsoft.PowerShell.Security.ni.dll Microsoft.WSMan.Management.ni.dll shell32.dll SHCORE.dll USERENV.dll profapi.dll secur32.dll wldp.dll diasymreader.dll WSMAUTO.DLL sxs.dll gpapi.dll wkscli.dll netutils.dll webio.dll mswsock.dll IPHLPAPI.DLL WINNSI.DLL DNSAPI.dll mdnsNSP.dll fwpuclnt.dll rasadhlp.dll wminet_utils.dll wmiutils.dll wbemcomn.dll wbemprox.dll napinsp.dll NLAapi.dll winrnr.dll wbemsvc.dll fastprox.dll Microsoft.Management.Infrastructure.Native.ni.dll Microsoft.Management.Infrastructure.Native.Unmanaged.DLL wmidcom.dll DPAPI.DLL wintrust.dll imagehlp.dll ncrypt.dll NTASN1.dll cryptnet.dll WLDAP32.dll dhcpcsvc6.DLL dhcpcsvc.DLL","104","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","17","1664","838","838","KOMNICK\Dan","S-1-5-21-2030441869-2124514218-3747077761-1104","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
"WmiPrvSE","3076","svchost","732",,"1/7/2020 1:26:22 AM","-00:00:00.2403763","1.21875","00:00:01.2187500",,"0",,"C:\Windows\system32\wbem\wmiprvse.exe","12201984","11.64 MB","25DFB8168246E5D04DD6F124C95E4C4C4E8273503569ACD5452205558D099871",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.18946","WMI Provider Host","wmiprvse.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll FastProx.dll NCObjAPI.DLL wbemcomn.dll combase.dll WS2_32.dll sechost.dll RPCRT4.dll NSI.dll SspiCli.dll advapi32.dll user32.dll GDI32.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll wbemprox.dll OLEAUT32.dll CRYPTSP.dll rsaenh.dll bcrypt.dll wbemsvc.dll wmiutils.dll cimwin32.dll powrprof.dll framedynos.dll winbrand.dll tscfgwmi.dll IPHLPAPI.DLL ole32.dll SHELL32.dll REGAPI.dll WINSTA.dll CRYPT32.dll ncrypt.dll NETAPI32.dll DSPARSE.dll WINNSI.DLL SHLWAPI.dll MSASN1.dll NTASN1.dll netutils.dll srvcli.dll wkscli.dll DSROLE.DLL cfgbkend.dll ATL.DLL UTILDLL.dll SETUPAPI.dll CFGMGR32.dll SAMCLI.DLL LOGONCLI.DLL BROWCLI.DLL dhcpcsvc6.DLL dhcpcsvc.DLL mswsock.dll DNSAPI.dll rasadhlp.dll NetTCPIP.dll fwpuclnt.dll wmitomi.dll mi.dll miutils.dll","68","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","11","1796","222","222","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","MEGATRON","753544eb-381f-4f3c-abac-92b9d16d3138","True"
