"PSComputerName","State","Status","Started","StartMode","Name","DisplayName","PathName","ExitCode","AcceptPause","AcceptStop","Caption","CreationClassName","Description","DesktopInteract","ErrorControl","InstallDate","ServiceType"
"DELLWIN10","Running","OK","True","Manual","1394ohci","1394 OHCI Compliant Host Controller","C:\Windows\system32\drivers\1394ohci.sys","0","False","True","1394 OHCI Compliant Host Controller","Win32_SystemDriver","1394 OHCI Compliant Host Controller","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","3ware","3ware","C:\Windows\system32\drivers\3ware.sys","1077","False","False","3ware","Win32_SystemDriver","3ware","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","ACPI","Microsoft ACPI Driver","C:\Windows\system32\drivers\ACPI.sys","0","False","True","Microsoft ACPI Driver","Win32_SystemDriver","Microsoft ACPI Driver","False","Critical",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","AcpiDev","ACPI Devices driver","C:\Windows\system32\drivers\AcpiDev.sys","1077","False","False","ACPI Devices driver","Win32_SystemDriver","ACPI Devices driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","acpiex","Microsoft ACPIEx Driver","C:\Windows\system32\Drivers\acpiex.sys","0","False","True","Microsoft ACPIEx Driver","Win32_SystemDriver","Microsoft ACPIEx Driver","False","Critical",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","acpipagr","ACPI Processor Aggregator Driver","C:\Windows\system32\drivers\acpipagr.sys","1077","False","False","ACPI Processor Aggregator Driver","Win32_SystemDriver","ACPI Processor Aggregator Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","AcpiPmi","ACPI Power Meter Driver","C:\Windows\system32\drivers\acpipmi.sys","1077","False","False","ACPI Power Meter Driver","Win32_SystemDriver","ACPI Power Meter Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","acpitime","ACPI Wake Alarm Driver","C:\Windows\system32\drivers\acpitime.sys","1077","False","False","ACPI Wake Alarm Driver","Win32_SystemDriver","ACPI Wake Alarm Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","ADP80XX","ADP80XX","C:\Windows\system32\drivers\ADP80XX.SYS","1077","False","False","ADP80XX","Win32_SystemDriver","ADP80XX","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","AFD","Ancillary Function Driver for Winsock","C:\Windows\system32\drivers\afd.sys","0","False","True","Ancillary Function Driver for Winsock","Win32_SystemDriver","Ancillary Function Driver for Winsock","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","afunix","afunix","C:\Windows\system32\drivers\afunix.sys","0","False","True","afunix","Win32_SystemDriver","afunix","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","ahcache","Application Compatibility Cache","C:\Windows\system32\DRIVERS\ahcache.sys","0","False","True","Application Compatibility Cache","Win32_SystemDriver","Application Compatibility Cache","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","AmdK8","AMD K8 Processor Driver","C:\Windows\system32\drivers\amdk8.sys","1077","False","False","AMD K8 Processor Driver","Win32_SystemDriver","AMD K8 Processor Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","AmdPPM","AMD Processor Driver","C:\Windows\system32\drivers\amdppm.sys","1077","False","False","AMD Processor Driver","Win32_SystemDriver","AMD Processor Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","amdsata","amdsata","C:\Windows\system32\drivers\amdsata.sys","1077","False","False","amdsata","Win32_SystemDriver","amdsata","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","amdsbs","amdsbs","C:\Windows\system32\drivers\amdsbs.sys","1077","False","False","amdsbs","Win32_SystemDriver","amdsbs","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","amdxata","amdxata","C:\Windows\system32\drivers\amdxata.sys","1077","False","False","amdxata","Win32_SystemDriver","amdxata","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","ApfiltrService","Alps Touch Pad Filter Driver for Windows x64","C:\Windows\system32\DRIVERS\Apfiltr.sys","0","False","True","Alps Touch Pad Filter Driver for Windows x64","Win32_SystemDriver","Alps Touch Pad Filter Driver for Windows x64","False","Ignore",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","AppID","AppID Driver","C:\Windows\system32\drivers\appid.sys","1077","False","False","AppID Driver","Win32_SystemDriver","AppID Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","AppleUSBEthernet","Apple USB Ethernet Adapter","C:\Windows\system32\drivers\AppleUSBEthernet.sys","1077","False","False","Apple USB Ethernet Adapter","Win32_SystemDriver","Apple USB Ethernet Adapter","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","applockerfltr","Smartlocker Filter Driver","C:\Windows\system32\drivers\applockerfltr.sys","1077","False","False","Smartlocker Filter Driver","Win32_SystemDriver","Smartlocker Filter Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","AppvStrm","AppvStrm","C:\Windows\system32\drivers\AppvStrm.sys","1077","False","False","AppvStrm","Win32_SystemDriver","AppvStrm","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","AppvVemgr","AppvVemgr","C:\Windows\system32\drivers\AppvVemgr.sys","1077","False","False","AppvVemgr","Win32_SystemDriver","AppvVemgr","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","AppvVfs","AppvVfs","C:\Windows\system32\drivers\AppvVfs.sys","1077","False","False","AppvVfs","Win32_SystemDriver","AppvVfs","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","arcsas","Adaptec SAS/SATA-II RAID Storport's Miniport Driver","C:\Windows\system32\drivers\arcsas.sys","1077","False","False","Adaptec SAS/SATA-II RAID Storport's Miniport Driver","Win32_SystemDriver","Adaptec SAS/SATA-II RAID Storport's Miniport Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","AsyncMac","RAS Asynchronous Media Driver","C:\Windows\system32\drivers\asyncmac.sys","1077","False","False","RAS Asynchronous Media Driver","Win32_SystemDriver","RAS Asynchronous Media Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","atapi","IDE Channel","C:\Windows\system32\drivers\atapi.sys","1077","False","False","IDE Channel","Win32_SystemDriver","IDE Channel","False","Critical",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","b06bdrv","QLogic Network Adapter VBD","C:\Windows\system32\drivers\bxvbda.sys","1077","False","False","QLogic Network Adapter VBD","Win32_SystemDriver","QLogic Network Adapter VBD","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","bam","Background Activity Moderator Driver","C:\Windows\system32\drivers\bam.sys","0","False","True","Background Activity Moderator Driver","Win32_SystemDriver","Background Activity Moderator Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","BasicDisplay","BasicDisplay","C:\Windows\system32\drivers\BasicDisplay.sys","0","False","True","BasicDisplay","Win32_SystemDriver","BasicDisplay","False","Ignore",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","BasicRender","BasicRender","C:\Windows\system32\drivers\BasicRender.sys","0","False","True","BasicRender","Win32_SystemDriver","BasicRender","False","Ignore",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","BCM43XX","Broadcom 802.11 Network Adapter Driver","C:\Windows\system32\DRIVERS\bcmwl63a.sys","0","False","True","Broadcom 802.11 Network Adapter Driver","Win32_SystemDriver","Broadcom 802.11 Network Adapter Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","bcmfn2","bcmfn2 Service","C:\Windows\system32\drivers\bcmfn2.sys","1077","False","False","bcmfn2 Service","Win32_SystemDriver","bcmfn2 Service","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","Beep","Beep","C:\Windows\system32\drivers\Beep.sys","0","False","True","Beep","Win32_SystemDriver","Beep","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","bindflt","Windows Bind Filter Driver","C:\Windows\system32\drivers\bindflt.sys","1077","False","False","Windows Bind Filter Driver","Win32_SystemDriver","Windows Bind Filter Driver","False","Normal",,"File System Driver"
"DELLWIN10","Running","OK","True","Manual","bowser","bowser","C:\Windows\system32\DRIVERS\bowser.sys","0","False","True","bowser","Win32_SystemDriver","bowser","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","BthHFEnum","Bluetooth Hands-Free Audio and Call Control HID Enumerator","C:\Windows\system32\drivers\bthhfenum.sys","1077","False","False","Bluetooth Hands-Free Audio and Call Control HID Enumerator","Win32_SystemDriver","Bluetooth Hands-Free Audio and Call Control HID Enumerator","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","BTHMODEM","Bluetooth Modem Communications Driver","C:\Windows\system32\drivers\bthmodem.sys","1077","False","False","Bluetooth Modem Communications Driver","Win32_SystemDriver","Bluetooth Modem Communications Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","bttflt","Microsoft Hyper-V VHDPMEM BTT Filter","C:\Windows\system32\drivers\bttflt.sys","1077","False","False","Microsoft Hyper-V VHDPMEM BTT Filter","Win32_SystemDriver","Microsoft Hyper-V VHDPMEM BTT Filter","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","buttonconverter","Service for Portable Device Control devices","C:\Windows\system32\drivers\buttonconverter.sys","1077","False","False","Service for Portable Device Control devices","Win32_SystemDriver","Service for Portable Device Control devices","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","CAD","Charge Arbitration Driver","C:\Windows\system32\drivers\CAD.sys","0","False","True","Charge Arbitration Driver","Win32_SystemDriver","Charge Arbitration Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","CapImg","HID driver for CapImg touch screen","C:\Windows\system32\drivers\capimg.sys","1077","False","False","HID driver for CapImg touch screen","Win32_SystemDriver","HID driver for CapImg touch screen","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Disabled","cdfs","CD/DVD File System Reader","C:\Windows\system32\DRIVERS\cdfs.sys","1077","False","False","CD/DVD File System Reader","Win32_SystemDriver","CD/DVD File System Reader","False","Normal",,"File System Driver"
"DELLWIN10","Running","OK","True","System","cdrom","CD-ROM Driver","C:\Windows\system32\drivers\cdrom.sys","0","False","True","CD-ROM Driver","Win32_SystemDriver","CD-ROM Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","cht4iscsi","cht4iscsi","C:\Windows\system32\drivers\cht4sx64.sys","1077","False","False","cht4iscsi","Win32_SystemDriver","cht4iscsi","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","cht4vbd","Chelsio Virtual Bus Driver","C:\Windows\system32\drivers\cht4vx64.sys","1077","False","False","Chelsio Virtual Bus Driver","Win32_SystemDriver","Chelsio Virtual Bus Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","circlass","Consumer IR Devices","C:\Windows\system32\drivers\circlass.sys","1077","False","False","Consumer IR Devices","Win32_SystemDriver","Consumer IR Devices","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Auto","CldFlt","Windows Cloud Files Filter Driver","C:\Windows\system32\drivers\cldflt.sys","0","False","True","Windows Cloud Files Filter Driver","Win32_SystemDriver","Windows Cloud Files Filter Driver","False","Normal",,"File System Driver"
"DELLWIN10","Running","OK","True","Boot","CLFS","Common Log (CLFS)","C:\Windows\system32\drivers\CLFS.sys","0","False","True","Common Log (CLFS)","Win32_SystemDriver","Common Log (CLFS)","False","Critical",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","CmBatt","Microsoft ACPI Control Method Battery Driver","C:\Windows\system32\drivers\CmBatt.sys","0","False","True","Microsoft ACPI Control Method Battery Driver","Win32_SystemDriver","Microsoft ACPI Control Method Battery Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","CNG","CNG","C:\Windows\system32\Drivers\cng.sys","0","False","True","CNG","Win32_SystemDriver","CNG","False","Critical",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Disabled","cnghwassist","CNG Hardware Assist algorithm provider","C:\Windows\system32\DRIVERS\cnghwassist.sys","1077","False","False","CNG Hardware Assist algorithm provider","Win32_SystemDriver","CNG Hardware Assist algorithm provider","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","CompositeBus","Composite Bus Enumerator Driver","C:\Windows\system32\DriverStore\FileRepository\compositebus.inf_amd64_bcb89b3386563bd7\CompositeBus.sys","0","False","True","Composite Bus Enumerator Driver","Win32_SystemDriver","Composite Bus Enumerator Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","condrv","Console Driver","C:\Windows\system32\drivers\condrv.sys","0","False","True","Console Driver","Win32_SystemDriver","Console Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","CSC","Offline Files Driver","C:\Windows\system32\drivers\csc.sys","0","False","True","Offline Files Driver","Win32_SystemDriver","Offline Files Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","System","dam","Desktop Activity Moderator Driver","C:\Windows\system32\drivers\dam.sys","31","False","False","Desktop Activity Moderator Driver","Win32_SystemDriver","Desktop Activity Moderator Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","Dfsc","DFS Namespace Client Driver","C:\Windows\system32\Drivers\dfsc.sys","0","False","True","DFS Namespace Client Driver","Win32_SystemDriver","DFS Namespace Client Driver","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","dg_ssudbus","SAMSUNG Mobile USB Composite Device Driver (DEVGURU Ver.)","C:\Windows\system32\DRIVERS\ssudbus.sys","1077","False","False","SAMSUNG Mobile USB Composite Device Driver (DEVGURU Ver.)","Win32_SystemDriver","SAMSUNG Mobile USB Composite Device Driver (DEVGURU Ver.)","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","Disk","Disk Driver","C:\Windows\system32\drivers\disk.sys","0","False","True","Disk Driver","Win32_SystemDriver","Disk Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","dmvsc","dmvsc","C:\Windows\system32\drivers\dmvsc.sys","1077","False","False","dmvsc","Win32_SystemDriver","dmvsc","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","drmkaud","Microsoft Trusted Audio Drivers","C:\Windows\system32\drivers\drmkaud.sys","1077","False","False","Microsoft Trusted Audio Drivers","Win32_SystemDriver","Microsoft Trusted Audio Drivers","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","DXGKrnl","LDDM Graphics Subsystem","C:\Windows\system32\drivers\dxgkrnl.sys","0","False","True","LDDM Graphics Subsystem","Win32_SystemDriver","LDDM Graphics Subsystem","False","Ignore",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","ebdrv","QLogic 10 Gigabit Ethernet Adapter VBD","C:\Windows\system32\drivers\evbda.sys","1077","False","False","QLogic 10 Gigabit Ethernet Adapter VBD","Win32_SystemDriver","QLogic 10 Gigabit Ethernet Adapter VBD","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Boot","EhStorClass","Enhanced Storage Filter Driver","C:\Windows\system32\drivers\EhStorClass.sys","31","False","False","Enhanced Storage Filter Driver","Win32_SystemDriver","Enhanced Storage Filter Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","EhStorTcgDrv","Microsoft driver for storage devices supporting IEEE 1667 and TCG protocols","C:\Windows\system32\drivers\EhStorTcgDrv.sys","1077","False","False","Microsoft driver for storage devices supporting IEEE 1667 and TCG protocols","Win32_SystemDriver","Microsoft driver for storage devices supporting IEEE 1667 and TCG protocols","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","ErrDev","Microsoft Hardware Error Device Driver","C:\Windows\system32\drivers\errdev.sys","1077","False","False","Microsoft Hardware Error Device Driver","Win32_SystemDriver","Microsoft Hardware Error Device Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","exfat","exFAT File System Driver","C:\Windows\system32\drivers\exfat.sys","1077","False","False","exFAT File System Driver","Win32_SystemDriver","exFAT File System Driver","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","fastfat","FAT12/16/32 File System Driver","C:\Windows\system32\drivers\fastfat.sys","1077","False","False","FAT12/16/32 File System Driver","Win32_SystemDriver","FAT12/16/32 File System Driver","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","fdc","Floppy Disk Controller Driver","C:\Windows\system32\drivers\fdc.sys","1077","False","False","Floppy Disk Controller Driver","Win32_SystemDriver","Floppy Disk Controller Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","FileCrypt","FileCrypt","C:\Windows\system32\drivers\filecrypt.sys","0","False","True","FileCrypt","Win32_SystemDriver","FileCrypt","False","Critical",,"File System Driver"
"DELLWIN10","Running","OK","True","Boot","FileInfo","File Information FS MiniFilter","C:\Windows\system32\drivers\fileinfo.sys","0","False","True","File Information FS MiniFilter","Win32_SystemDriver","File Information FS MiniFilter","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","Filetrace","Filetrace","C:\Windows\system32\drivers\filetrace.sys","1077","False","False","Filetrace","Win32_SystemDriver","Filetrace","False","Normal",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","flpydisk","Floppy Disk Driver","C:\Windows\system32\drivers\flpydisk.sys","1077","False","False","Floppy Disk Driver","Win32_SystemDriver","Floppy Disk Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Boot","FltMgr","FltMgr","C:\Windows\system32\drivers\fltmgr.sys","0","False","True","FltMgr","Win32_SystemDriver","FltMgr","False","Critical",,"File System Driver"
"DELLWIN10","Stopped","OK","False","Manual","FsDepends","File System Dependency Minifilter","C:\Windows\system32\drivers\FsDepends.sys","1077","False","False","File System Dependency Minifilter","Win32_SystemDriver","File System Dependency Minifilter","False","Critical",,"File System Driver"
"DELLWIN10","Running","OK","True","Boot","fvevol","BitLocker Drive Encryption Filter Driver","C:\Windows\system32\DRIVERS\fvevol.sys","0","False","True","BitLocker Drive Encryption Filter Driver","Win32_SystemDriver","BitLocker Drive Encryption Filter Driver","False","Critical",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","gencounter","Microsoft Hyper-V Generation Counter","C:\Windows\system32\drivers\vmgencounter.sys","1077","False","False","Microsoft Hyper-V Generation Counter","Win32_SystemDriver","Microsoft Hyper-V Generation Counter","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","genericusbfn","Generic USB Function Class","C:\Windows\system32\drivers\genericusbfn.sys","1077","False","False","Generic USB Function Class","Win32_SystemDriver","Generic USB Function Class","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","GPIOClx0101","Microsoft GPIO Class Extension Driver","C:\Windows\system32\Drivers\msgpioclx.sys","1077","False","False","Microsoft GPIO Class Extension Driver","Win32_SystemDriver","Microsoft GPIO Class Extension Driver","False","Critical",,"Kernel Driver"
"DELLWIN10","Running","OK","True","System","GpuEnergyDrv","GPU Energy Driver","C:\Windows\system32\drivers\gpuenergydrv.sys","0","False","True","GPU Energy Driver","Win32_SystemDriver","GPU Energy Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Auto","hcmon","VMware hcmon","C:\Windows\system32\DRIVERS\hcmon.sys","0","False","True","VMware hcmon","Win32_SystemDriver","VMware hcmon","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","HdAudAddService","Microsoft 1.1 UAA Function Driver for High Definition Audio Service","C:\Windows\system32\drivers\HdAudio.sys","0","False","True","Microsoft 1.1 UAA Function Driver for High Definition Audio Service","Win32_SystemDriver","Microsoft 1.1 UAA Function Driver for High Definition Audio Service","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","HDAudBus","Microsoft UAA Bus Driver for High Definition Audio","C:\Windows\system32\drivers\HDAudBus.sys","0","False","True","Microsoft UAA Bus Driver for High Definition Audio","Win32_SystemDriver","Microsoft UAA Bus Driver for High Definition Audio","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","HidBatt","HID UPS Battery Driver","C:\Windows\system32\drivers\HidBatt.sys","1077","False","False","HID UPS Battery Driver","Win32_SystemDriver","HID UPS Battery Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","HidBth","Microsoft Bluetooth HID Miniport","C:\Windows\system32\drivers\hidbth.sys","1077","False","False","Microsoft Bluetooth HID Miniport","Win32_SystemDriver","Microsoft Bluetooth HID Miniport","False","Ignore",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","hidi2c","Microsoft I2C HID Miniport Driver","C:\Windows\system32\drivers\hidi2c.sys","1077","False","False","Microsoft I2C HID Miniport Driver","Win32_SystemDriver","Microsoft I2C HID Miniport Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","hidinterrupt","Common Driver for HID Buttons implemented with interrupts","C:\Windows\system32\drivers\hidinterrupt.sys","1077","False","False","Common Driver for HID Buttons implemented with interrupts","Win32_SystemDriver","Common Driver for HID Buttons implemented with interrupts","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","HidIr","Microsoft Infrared HID Driver","C:\Windows\system32\drivers\hidir.sys","1077","False","False","Microsoft Infrared HID Driver","Win32_SystemDriver","Microsoft Infrared HID Driver","False","Ignore",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","HidUsb","Microsoft HID Class Driver","C:\Windows\system32\drivers\hidusb.sys","1077","False","False","Microsoft HID Class Driver","Win32_SystemDriver","Microsoft HID Class Driver","False","Ignore",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","HpSAMD","HpSAMD","C:\Windows\system32\drivers\HpSAMD.sys","1077","False","False","HpSAMD","Win32_SystemDriver","HpSAMD","False","Normal",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","HTTP","HTTP Service","C:\Windows\system32\drivers\HTTP.sys","0","False","True","HTTP Service","Win32_SystemDriver","HTTP Service","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Disabled","hvcrash","hvcrash","C:\Windows\system32\drivers\hvcrash.sys","1077","False","False","hvcrash","Win32_SystemDriver","hvcrash","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","hvservice","Hypervisor/Virtual Machine Support Driver","C:\Windows\system32\drivers\hvservice.sys","1077","False","False","Hypervisor/Virtual Machine Support Driver","Win32_SystemDriver","Hypervisor/Virtual Machine Support Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","HwNClx0101","Microsoft Hardware Notifications Class Extension Driver","C:\Windows\system32\Drivers\mshwnclx.sys","1077","False","False","Microsoft Hardware Notifications Class Extension Driver","Win32_SystemDriver","Microsoft Hardware Notifications Class Extension Driver","False","Normal",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Boot","hwpolicy","Hardware Policy Driver","C:\Windows\system32\drivers\hwpolicy.sys","31","False","False","Hardware Policy Driver","Win32_SystemDriver","Hardware Policy Driver","False","Ignore",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","hyperkbd","hyperkbd","C:\Windows\system32\drivers\hyperkbd.sys","1077","False","False","hyperkbd","Win32_SystemDriver","hyperkbd","False","Ignore",,"Kernel Driver"
"DELLWIN10","Stopped","OK","False","Manual","HyperVideo","HyperVideo","C:\Windows\system32\drivers\HyperVideo.sys","1077","False","False","HyperVideo","Win32_SystemDriver","HyperVideo","False","Ignore",,"Kernel Driver"
"DELLWIN10","Running","OK","True","Manual","i8042prt","PS/2 Keyboard and Mouse Port Driver","C:\Windows\system32\drivers\i8042prt.sys","0","False","True","PS/2 Keyboard and Mouse Port Driver","Win32_SystemDriver","PS/2 Keyboard and Mouse Port Driver","False","Normal",,"Kernel Driver"
