"ComputerName","Enabled","Name","DisplayName","Description","DisplayGroup","Group","Profile","Direction","Action","EdgeTraversalPolicy","LooseSourceMapping","LocalOnlyMapping","Owner","EnforcementStatus","Status","PrimaryStatus","PolicyStoreSource","PolicyStoreSourceType","PSComputerName","RunspaceId","PSShowComputerName"
"WIN10-02","1","{6E0B41D2-170E-4FD7-90A7-3AE2EC672378}","Desktop App Web Viewer","Desktop App Web Viewer","Desktop App Web Viewer","@{Microsoft.Win32WebViewHost_10.0.19041.423_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}","Domain, Private, Public","1","2","1","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{9E262442-5CE1-4158-95CE-3ABA949E4F52}","Windows Defender SmartScreen","Windows Defender SmartScreen","Windows Defender SmartScreen","@{Microsoft.Windows.Apprep.ChxApp_1000.19041.423.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{22B24BEC-BAA6-4A7A-9824-B71EE3D53A14}","Skype","Skype","Skype","Skype","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{54A8942E-43D7-4D77-96AD-A8462B3E56D9}","Skype","Skype","Skype","Skype","Domain, Private","1","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{C5B753DF-321D-4649-97D7-A2D5406EA604}","Movies & TV","Movies & TV","Movies & TV","@{Microsoft.ZuneVideo_10.19071.19011.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{E9FC79F9-492D-41C2-93C9-F9A46007258A}","Movies & TV","Movies & TV","Movies & TV","@{Microsoft.ZuneVideo_10.19071.19011.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}","Domain, Private","1","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{4021017B-BC96-4AC2-BA3A-ADA9FB3F019D}","Groove Music","Groove Music","Groove Music","@{Microsoft.ZuneMusic_10.19071.19011.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_NAME}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{62E6E08A-73A9-4510-A5E5-0EA26C7CB62A}","Groove Music","Groove Music","Groove Music","@{Microsoft.ZuneMusic_10.19071.19011.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_NAME}","Domain, Private","1","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{03293D31-047C-4498-B28D-9DFEC9A33978}","Your Phone","Your Phone","Your Phone","@{Microsoft.YourPhone_0.19051.7.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.YourPhone/Resources/AppName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{C5AA2017-929F-4B94-85E8-4482543182BA}","Xbox Game Bar","Xbox Game Bar","Xbox Game Bar","@{Microsoft.XboxGamingOverlay_2.34.28001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.XboxGamingOverlay/resources/GameBar}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{0514FF8E-AF5C-4196-B93F-200C5CC98DDC}","Xbox Game Bar","Xbox Game Bar","Xbox Game Bar","@{Microsoft.XboxGamingOverlay_2.34.28001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.XboxGamingOverlay/resources/GameBar}","Domain, Private, Public","1","2","1","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{D99BDD8C-1E70-4DCF-8DAF-BC9A37C3380B}","Xbox Game Bar Plugin","Xbox Game Bar Plugin","Xbox Game Bar Plugin","Xbox Game Bar Plugin","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{701CDDB7-22EA-4A0A-9B75-C63FEE271720}","Xbox","Xbox","Xbox","Xbox","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{7A911CEB-C0EE-437B-B315-1080B72C5D7F}","Xbox","Xbox","Xbox","Xbox","Domain, Private, Public","1","2","1","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{460A69C6-E988-4411-A731-7D319708D478}","Xbox TCUI","Xbox TCUI","Xbox TCUI","Xbox TCUI","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{0AB3927A-D7F9-4584-8100-5FE831448F46}","Windows Maps","Windows Maps","Windows Maps","@{Microsoft.WindowsMaps_5.1906.1972.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsMaps/Resources/AppStoreName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{624C35FC-6198-4806-9AC0-57149D844543}","Feedback Hub","Feedback Hub","Feedback Hub","@{Microsoft.WindowsFeedbackHub_1.1907.3152.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{3641B335-26B5-41AD-AE9D-5CA4095E1F17}","Windows Calculator","Windows Calculator","Windows Calculator","@{Microsoft.WindowsCalculator_10.1906.55.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{242997DB-26AB-49B5-96EF-15F7A66F5F79}","Microsoft Pay","Microsoft Pay","Microsoft Pay","Microsoft Pay","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{5FAC8181-4E72-4042-8D7D-CF6D578BFCB8}","Store Experience Host","Store Experience Host","Store Experience Host","@{Microsoft.StorePurchaseApp_11811.1001.18.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{1E98B96F-6C5D-4FBD-8F1A-F467848D81C8}","Microsoft People","Microsoft People","Microsoft People","@{Microsoft.People_10.1902.633.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.People/Resources/AppStoreName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{F5FA520C-D839-4197-90A9-F551DAC9CEB7}","OneNote","OneNote","OneNote","OneNote","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{C648280E-F83B-45EB-885F-4A712C3DA283}","OneNote","OneNote","OneNote","OneNote","Domain, Private","1","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{2F288BF1-B806-4EC7-9144-E4D481D040D5}","Paint 3D","Paint 3D","Paint 3D","@{Microsoft.MSPaint_6.1907.29027.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MSPaint/resources/AppName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{F174B1F2-2C34-4216-AC98-B974D579D908}","Mixed Reality Portal","Mixed Reality Portal","Mixed Reality Portal","@{Microsoft.MixedReality.Portal_2000.19081.1301.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MixedReality.Portal/Resources/PkgDisplayName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{03990103-BCB0-4A25-8C9C-A35EE722206C}","Microsoft Sticky Notes","Microsoft Sticky Notes","Microsoft Sticky Notes","Microsoft Sticky Notes","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{757042AB-CFDD-4A37-AEA8-69A3CA007AD4}","Microsoft Sticky Notes","Microsoft Sticky Notes","Microsoft Sticky Notes","Microsoft Sticky Notes","Domain, Private","1","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{1110BEC6-8CC9-4F14-A0A5-08BE001849F2}","Microsoft Solitaire Collection","Microsoft Solitaire Collection","Microsoft Solitaire Collection","Microsoft Solitaire Collection","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{DC4DE77B-2842-433E-8613-5019900251EE}","Microsoft Solitaire Collection","Microsoft Solitaire Collection","Microsoft Solitaire Collection","Microsoft Solitaire Collection","Domain, Private","1","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{447357E6-C8B8-4093-B3AA-A981B73D40DD}","Office","Office","Office","Office","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{CFA5CF9E-00D4-4EE1-B734-96C3DFB4B986}","3D Viewer","3D Viewer","3D Viewer","@{Microsoft.Microsoft3DViewer_6.1908.2042.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Microsoft3DViewer/Common.View.UWP/Resources/StoreAppName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{BD9C56B5-606D-4293-8F8E-68FCC4EFD5A2}","Microsoft Tips","Microsoft Tips","Microsoft Tips","@{Microsoft.Getstarted_8.2.22942.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Getstarted/Resources/AppStoreName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{EAB31D61-9428-46F4-A8B7-4508C16FDE91}","Get Help","Get Help","Get Help","@{Microsoft.GetHelp_10.1706.13331.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.GetHelp/Resources/appDisplayName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{2AE6178E-39CE-48CA-9018-66BF08455E9F}","MSN Weather","MSN Weather","MSN Weather","@{Microsoft.BingWeather_4.25.20211.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-500","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{56C8F636-22EC-4895-B671-2ABC94D6624F}","Work or school account","Work or school account","Work or school account","@{Microsoft.AAD.BrokerPlugin_1000.19041.423.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{A4A1E449-987D-4B9E-8A25-B7F3725B8317}","Work or school account","Work or school account","Work or school account","@{Microsoft.AAD.BrokerPlugin_1000.19041.423.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}","Domain, Private","1","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{DFFCB953-1236-4664-B7A9-E46835E200CB}","Your account","Your account","Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.19041.423_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{E42D937F-1E8D-43CA-8990-30D535BA8D36}","Your account","Your account","Your account","@{Microsoft.Windows.CloudExperienceHost_10.0.19041.423_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}","Domain, Private","1","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{C6442F1F-B3CB-4C28-BF48-A448DCC140DA}","Captive Portal Flow","Captive Portal Flow","Captive Portal Flow","@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.19041.423_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{5DE3AB2C-7AAF-446F-8834-116EB17F3218}","Windows Feature Experience Pack","Windows Feature Experience Pack","Windows Feature Experience Pack","Windows Feature Experience Pack","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{BC44AD52-42C5-435B-912F-9AE7E635C02E}","Start","Start","Start","@{Microsoft.Windows.StartMenuExperienceHost_10.0.19041.610_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.StartMenuExperienceHost/StartMenuExperienceHost/PkgDisplayName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{F688D8AB-005A-4E85-AD54-5E658BF7F835}","Start","Start","Start","@{Microsoft.Windows.StartMenuExperienceHost_10.0.19041.610_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.StartMenuExperienceHost/StartMenuExperienceHost/PkgDisplayName}","Domain, Private","1","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{54731B87-F6A8-4AE9-AE51-7C1FD49639DF}","Windows Shell Experience","Windows Shell Experience","Windows Shell Experience","@{Microsoft.Windows.ShellExperienceHost_10.0.19041.610_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{0E44B81C-56DB-4B81-ACD1-465D4B32DC91}","Windows Search","Search the web and Windows","Windows Search","@{Microsoft.Windows.Search_1.14.0.19041_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Search/resources/PackageDisplayName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{2A8BC580-23FA-474F-B080-D2BFBA8B75A5}","Windows Search","Search the web and Windows","Windows Search","@{Microsoft.Windows.Search_1.14.0.19041_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Search/resources/PackageDisplayName}","Domain, Private","1","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{B0DC5397-78E2-4867-AD31-097A5AC06F9F}","Cortana","Cortana","Cortana","Cortana","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{793804CB-3383-4E13-AFC7-4DDCCB20F988}","Cortana","Cortana","Cortana","Cortana","Domain, Private, Public","1","2","1","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{77B4EE50-0BF8-4A56-8717-B6F372DC43CC}","Microsoft Edge","Microsoft Edge","Microsoft Edge","@{Microsoft.MicrosoftEdge_44.19041.423.0_neutral__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftEdge/Resources/AppName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{09CF3688-9C4B-4C81-AE00-B4FA5D5F745B}","Microsoft Edge","Microsoft Edge","Microsoft Edge","@{Microsoft.MicrosoftEdge_44.19041.423.0_neutral__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftEdge/Resources/AppName}","Domain, Private","1","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{476790A7-85AF-45A6-82CC-B8D68B9A7F54}","Microsoft Content","Microsoft Content","Microsoft Content","@{Microsoft.Windows.ContentDeliveryManager_10.0.19041.423_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{7DCDDC1A-DD4D-404F-9E1C-68F0016CF46F}","App Installer","App Installer","App Installer","@{Microsoft.DesktopAppInstaller_1.0.30251.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{B6ED905A-567F-4C00-9AB5-7384EB84772B}","App Installer","App Installer","App Installer","@{Microsoft.DesktopAppInstaller_1.0.30251.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}","Domain, Private","1","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{B0E6B9D3-4C7B-4BFB-92ED-2419D00D2ED7}","Mail and Calendar","Mail and Calendar","Mail and Calendar","@{microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe?ms-resource://microsoft.windowscommunicationsapps/hxoutlookintl/AppManifest_OutlookDesktop_DisplayName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{2256F635-E955-435C-AA9D-F4608C85BC95}","Mail and Calendar","Mail and Calendar","Mail and Calendar","@{microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe?ms-resource://microsoft.windowscommunicationsapps/hxoutlookintl/AppManifest_OutlookDesktop_DisplayName}","Domain, Private, Public","1","2","1","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{72C628D5-2932-4901-B7AD-881F59E3E362}","Windows Camera","Windows Camera","Windows Camera","@{Microsoft.WindowsCamera_2018.826.98.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/Resources/AppStoreName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{E474960A-F888-40C8-8176-EFF208381E0E}","Microsoft Store","Microsoft Store","Microsoft Store","@{Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsStore/Resources/StoreTitle}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{289B1459-01D4-4CB9-B787-7679744208E2}","Microsoft Store","Microsoft Store","Microsoft Store","@{Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsStore/Resources/StoreTitle}","Domain, Private, Public","1","2","1","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
"WIN10-02","1","{FB6C21F2-4841-456F-B1EA-7B56765DE482}","Microsoft Photos","Microsoft Photos","Microsoft Photos","@{Microsoft.Windows.Photos_2019.19071.12548.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Windows.Photos/Resources/AppStoreName}","Domain, Private, Public","2","2","0","False","False","S-1-5-21-3036625279-3127291219-2495432101-1117","0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","d8c2f1e6-63cc-4c70-bae5-a3e4e1bcd492","False"
