"ComputerName","Status","Name","DisplayName","RequiredServices","StartType","CanPauseAndContinue","CanShutdown","CanStop","ServiceHandle","PSComputerName","RunspaceId","PSShowComputerName"
"WIN81-01","Running","SystemEventsBroker","System Events Broker","RpcSs RpcEptMapper",,"False","False","True",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","TabletInputService","Touch Keyboard and Handwriting Panel Service","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","TapiSrv","Telephony","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","TermService","Remote Desktop Services","RPCSS",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","Themes","Themes","",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","THREADORDER","Thread Ordering Server","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","TimeBroker","Time Broker","",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","TrkWks","Distributed Link Tracking Client","RpcSs",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","TrustedInstaller","Windows Modules Installer","",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","UI0Detect","Interactive Services Detection","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","UmRdpService","Remote Desktop Services UserMode Port Redirector","RDPDR TermService",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","upnphost","UPnP Device Host","HTTP SSDPSRV",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","VaultSvc","Credential Manager","rpcss",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","vds","Virtual Disk","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","vmicguestinterface","Hyper-V Guest Service Interface","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","vmicheartbeat","Hyper-V Heartbeat Service","",,"True","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","vmickvpexchange","Hyper-V Data Exchange Service","",,"True","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","vmicrdv","Hyper-V Remote Desktop Virtualization Service","",,"True","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","vmicshutdown","Hyper-V Guest Shutdown Service","",,"True","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","vmictimesync","Hyper-V Time Synchronization Service","",,"True","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","vmicvss","Hyper-V Volume Shadow Copy Requestor","",,"True","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","VSS","Volume Shadow Copy","RPCSS",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","W32Time","Windows Time","",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","wbengine","Block Level Backup Engine Service","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WbioSrvc","Windows Biometric Service","VaultSvc RpcSs WUDFSvc",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","Wcmsvc","Windows Connection Manager","RpcSs",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","wcncsvc","Windows Connect Now - Config Registrar","rpcss",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WcsPlugInService","Windows Color System","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","WdiServiceHost","Diagnostic Service Host","",,"False","True","True",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WdiSystemHost","Diagnostic System Host","",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WdNisSvc","Windows Defender Network Inspection Service","WdNisDrv",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WebClient","WebClient","MRxDAV",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","Wecsvc","Windows Event Collector","Eventlog HTTP",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WEPHOSTSVC","Windows Encryption Provider Host Service","rpcss",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","wercplsupport","Problem Reports and Solutions Control Panel Support","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WerSvc","Windows Error Reporting Service","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WiaRpc","Still Image Acquisition Events","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","WinDefend","Windows Defender Service","RpcSs",,"False","True","True",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","WinHttpAutoProxySvc","WinHTTP Web Proxy Auto-Discovery Service","Dhcp",,"False","False","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","Winmgmt","Windows Management Instrumentation","RPCSS",,"True","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","WinRM","Windows Remote Management (WS-Management)","RPCSS HTTP",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WlanSvc","WLAN AutoConfig","wcmsvc RpcSs nativewifip Ndisuio",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","wlidsvc","Microsoft Account Sign-in Assistant","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","wmiApSrv","WMI Performance Adapter","",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WMPNetworkSvc","Windows Media Player Network Sharing Service","WSearch http",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","workfolderssvc","Work Folders","RpcSs wsearch",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WPCSvc","Family Safety","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WPDBusEnum","Portable Device Enumerator Service","RpcSs",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","wscsvc","Security Center","RpcSs WinMgmt",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","WSearch","Windows Search","RPCSS",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WSService","Windows Store Service (WSService)","rpcss",,"False","False","False",,"localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Running","wuauserv","Windows Update","rpcss",,"False","True","True","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","wudfsvc","Windows Driver Foundation - User-mode Driver Framework","WudfPf",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
"WIN81-01","Stopped","WwanSvc","WWAN AutoConfig","wcmsvc RpcSs NdisUio",,"False","False","False","SafeServiceHandle","localhost","a08d7d66-5e6f-4af8-be3a-2fa23619e56d","False"
