"ComputerName","Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSShowComputerName","PSComputerName","RunspaceId"
"WIN81-01","svchost","964","services","516","AudioEndpointBuilder [Auto Start By LocalSystem]
","3/3/2021 10:42:38 AM","00:06:04.5788669","1.859375","00:00:01.8593750",,"0","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","C:\Windows\System32\svchost.exe","10874880","10.37 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll audioendpointbuilder.dll bcrypt.dll cfgmgr32.dll MMDevAPI.DLL DEVOBJ.dll clbcatq.dll powrprof.dll wtsapi32.dll WINSTA.dll pcasvc.dll advapi32.dll AEPIC.dll apphelp.dll USERENV.dll sfc_os.dll VERSION.dll profapi.dll sysmain.dll trkwks.dll icsvc.dll PSAPI.DLL IPHLPAPI.DLL ole32.dll OLEAUT32.dll SETUPAPI.dll SHLWAPI.dll WS2_32.dll MPR.dll vmbuspipe.dll ACTIVEDS.dll NSI.dll WINNSI.DLL adsldpc.dll WLDAP32.dll wbemprox.dll wbemcomn.dll CRYPTSP.dll rsaenh.dll WINTRUST.dll CRYPT32.dll MSASN1.dll PortableDeviceApi.dll portabledeviceconnectapi.dll shcore.dll vss_ps.dll umrdp.dll WINSPOOL.DRV wbemsvc.dll fastprox.dll dhcpcsvc6.DLL dhcpcsvc.DLL DEVRTL.dll drvstore.dll SPINF.dll mswsock.dll sspicli.dll ntmarta.dll taskschd.dll XmlLite.dll","72","968,976,992,1240,1244,1248,1252,1280,1696,1704,1724,1760,1980,2140,2144,264","16","9644","366","366","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
"WIN81-01","svchost","376","services","516","CryptSvc [Auto Start By NT Authority\NetworkService]
","3/3/2021 10:42:38 AM","00:06:04.4851924","0.109375","00:00:00.1093750","[LISTENING] 0.0.0.0;3389 <--> 0.0.0.0;0 []","1","C:\Windows\system32\svchost.exe -k NetworkService","C:\Windows\system32\svchost.exe","10846208","10.34 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll dnsrslvr.dll WS2_32.dll DNSAPI.dll WINNSI.DLL NSI.dll Fwpuclnt.dll dnsext.dll USERENV.dll profapi.dll gpapi.dll iphlpapi.dll dhcpcsvc6.DLL dhcpcsvc.DLL mswsock.dll wkssvc.dll netutils.dll SspiCli.dll netjoin.dll bcrypt.dll ADVAPI32.dll OLEAUT32.dll clbcatq.dll taskschd.dll DSROLE.dll logoncli.dll cryptsvc.dll CRYPT32.dll MSASN1.dll crypttpmeksvc.dll ncrypt.dll NTASN1.dll cryptcatsvc.dll VSSAPI.DLL VssTrace.DLL bcd.dll samcli.dll SAMLIB.dll CRYPTSP.dll rsaenh.dll es.dll PROPSYS.dll nlasvc.dll CFGMGR32.dll wevtapi.dll ncsi.dll powrprof.dll WINHTTP.dll ssdpapi.dll WMICLNT.dll WlanApi.dll wkscli.dll WTSAPI32.dll WINSTA.dll wsmsvc.dll miutils.dll mi.dll shell32.dll SHLWAPI.dll SHCORE.dll pcwum.dll HTTPAPI.dll Ntdsapi.dll wevtfwd.dll termsrv.dll lsmproxy.dll REGAPI.dll rdpcorets.dll rfxvmt.dll SETUPAPI.dll tlscsp.dll d3d9.dll VERSION.dll dwmapi.dll DPAPI.DLL umb.dll ATL.DLL DEVOBJ.dll WINTRUST.dll vmbuspipe.dll ole32.dll WLDAP32.dll rasadhlp.dll DSPARSE.dll kerberos.DLL cryptdll.dll webio.dll wsmplpxy.dll ESENT.dll","101","460,440,592,596,528,588,660,1140,1148,1264,1304,1356,1388,1396,1600,1676,1680,1924,1932,1996,2016,2020,2024,2028,2032,2036,2040,1072,1120,1116,1056,1108,1052,1112,1028,1104,2124,2320,2616,3052,2136,1136,2132,2480,2496,2100","46","10328","934","934","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
"WIN81-01","spoolsv","956","services","516","Spooler [Auto Start By LocalSystem]
","3/3/2021 10:42:38 AM","00:06:04.2976920","0.046875","00:00:00.0468750","[LISTENING] 0.0.0.0;49155 <--> 0.0.0.0;0 []","1","C:\Windows\System32\spoolsv.exe","C:\Windows\System32\spoolsv.exe","2174976","2.07 MB","42EA50869752164764DFE8CE7E1C247BE8342A0C15F39158DC808E8A692C460F",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Spooler SubSystem App","spoolsv.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll msvcrt.dll sechost.dll RPCRT4.dll DNSAPI.dll powrprof.dll GDI32.dll WS2_32.dll NSI.dll combase.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll SspiCli.dll mswsock.dll IPHLPAPI.DLL WINNSI.DLL rasadhlp.dll fwpuclnt.dll localspl.dll srvcli.dll advapi32.dll cfgmgr32.dll CRYPTSP.dll SPOOLSS.DLL SETUPAPI.dll winspool.drv PrintIsolationProxy.dll FXSMON.DLL tcpmon.dll snmpapi.dll wsnmp32.dll usbmon.dll OLEAUT32.dll DEVOBJ.dll WINTRUST.dll CRYPT32.dll MSASN1.dll WSDMon.dll wsdapi.dll webservices.dll FirewallAPI.dll clbcatq.dll FunDisc.dll XmlLite.dll fdPnp.dll ATL.DLL drvstore.dll winprint.dll USERENV.dll profapi.dll gpapi.dll VERSION.dll DSROLE.dll win32spl.dll inetpp.dll rsaenh.dll bcrypt.dll WINSTA.dll DEVRTL.dll SPINF.dll cscapi.dll netutils.dll","67","980,984,56,1360,1340,1588,1744,1816,112","9","11732","331","331","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
"WIN81-01","svchost","340","services","516","BFE [Auto Start By NT AUTHORITY\LocalService]
","3/3/2021 10:42:38 AM","00:06:04.2820678","0.140625","00:00:00.1406250",,"0","C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork","C:\Windows\system32\svchost.exe","5808128","5.54 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll bfe.dll AUTHZ.dll WS2_32.dll DNSAPI.dll NSI.dll SspiCli.dll wevtapi.dll pcwum.dll mpssvc.dll FirewallAPI.dll cfgmgr32.dll fwpuclnt.dll adhapi.dll gpapi.dll IPHLPAPI.DLL WINNSI.DLL dhcpcsvc6.DLL dhcpcsvc.DLL mswsock.dll dps.dll wfapigp.dll clbcatq.dll taskschd.dll OLEAUT32.dll mrmcorer.dll Bcp47Langs.dll urlmon.dll ole32.dll SHLWAPI.dll iertutil.dll WININET.dll USERENV.dll profapi.dll ADVAPI32.dll SHCORE.dll ntmarta.dll wdi.dll pnpts.dll diagperf.dll bcrypt.dll srumsvc.dll powrprof.dll ESENT.dll CRYPTSP.dll rsaenh.dll wdiasqmmodule.dll nduprov.dll wpnsruprov.dll appsruprov.dll ncuprov.dll wlanapi.dll wwapi.dll energyprov.dll XmlLite.dll DEVOBJ.dll SrumAPI.dll ktmw32.dll netprofm.dll npmproxy.dll","72","392,344,1040,1048,1064,1076,1084,1088,1096,1100,1132,1156,1172,1184,1188,1196,1484,2092,2096,2104","20","12244","449","449","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
"WIN81-01","MsMpEng","1268","services","516","WinDefend [Auto Start By LocalSystem]
","3/3/2021 10:42:38 AM","00:06:04.0007842","0.703125","00:00:00.7031250",,"0",,,"23191552","22.12 MB",,,,,,,,,,"0","1272,1308,1320,1400,1780,1856,1860,1864,1868,1872,1876,1880,1884,2580,2840,320","16",,"351","351","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
"WIN81-01","svchost","1608","services","516","PolicyAgent [Manual Start By NT Authority\NetworkService]
","3/3/2021 10:42:39 AM","00:06:03.6258144","0","00:00:00","[LISTENING] 0.0.0.0;49158 <--> 0.0.0.0;0 []","1","C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted","C:\Windows\system32\svchost.exe","1839104","1.75 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ipsecsvc.dll msvcrt.dll AUTHZ.dll fwpuclnt.dll FirewallAPI.dll FwRemoteSvr.DLL combase.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll OLEAUT32.dll sspicli.dll WS2_32.dll NSI.dll mswsock.dll IPHLPAPI.DLL WINNSI.DLL dhcpcsvc6.DLL dhcpcsvc.DLL","26","1612,1624,1688,260","4","13704","105","105","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
"WIN81-01","svchost","1628","services","516","vmicheartbeat [Manual Start By LocalSystem]
","3/3/2021 10:42:39 AM","00:06:03.6101926","0.03125","00:00:00.0312500",,"0","C:\Windows\system32\svchost.exe -k ICService","C:\Windows\system32\svchost.exe","3387392","3.23 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll icsvc.dll PSAPI.DLL ADVAPI32.dll IPHLPAPI.DLL ole32.dll OLEAUT32.dll SETUPAPI.dll SHLWAPI.dll WS2_32.dll MPR.dll vmbuspipe.dll ACTIVEDS.dll NSI.dll WINNSI.DLL CFGMGR32.dll adsldpc.dll WLDAP32.dll sxs.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll DEVOBJ.dll WINTRUST.dll CRYPT32.dll MSASN1.dll vmrdvcore.dll NETAPI32.dll WTSAPI32.dll WINSTA.dll USERENV.dll VirtDisk.dll XmlLite.dll netutils.dll srvcli.dll wkscli.dll profapi.dll FLTLIB.DLL LOGONCLI.DLL SAMCLI.DLL adsldp.dll SECUR32.DLL SSPICLI.DLL cscapi.dll","57","1632,1692,1700,1716,1720,1740,1748,1768,1772,1776,1788,1792,1796,1800,2544","15","14096","246","246","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
"WIN81-01","VSSVC","1936","services","516","VSS [Manual Start By LocalSystem]
","3/3/2021 10:42:42 AM","00:06:00.0630551","0","00:00:00",,"0","C:\Windows\system32\vssvc.exe","C:\Windows\system32\vssvc.exe","1875968","1.79 MB","5B6B37A57FC8F4FC8B119C013338292550C63AB5295A596D382D8DCF26D751A2",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Microsoft? Volume Shadow Copy Service","vssvc.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll OLEAUT32.dll combase.dll sechost.dll RPCRT4.dll VSSAPI.DLL CLUSAPI.dll RESUTILS.dll VssTrace.DLL AUTHZ.dll VirtDisk.dll bcd.dll DSROLE.dll WS2_32.dll cryptdll.dll bcrypt.dll FLTLIB.DLL NSI.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll CRYPTSP.dll rsaenh.dll clbcatq.dll vss_ps.dll samcli.dll netutils.dll SAMLIB.dll es.dll PROPSYS.dll catsrvut.dll ADVAPI32.dll MfcSubs.dll","39","1940,1948,568","3","14756","111","111","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
"WIN81-01","SearchIndexer","2680","services","516","WSearch [Auto Start By LocalSystem]
","3/3/2021 10:44:43 AM","00:03:59.9006361","0.140625","00:00:00.1406250",,"0","C:\Windows\system32\SearchIndexer.exe /Embedding","C:\Windows\system32\SearchIndexer.exe","11116544","10.6 MB","B9CE006FCC2B9892D689BD6DA831854514C6F6890B58FF8F87B19026266492E9",,"NotSigned",,"Microsoft Corporation","Windows? Search","7.00.9600.16384","Microsoft Windows Search Indexer","SearchIndexer.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll ADVAPI32.dll USER32.dll msvcrt.dll combase.dll OLEAUT32.dll TQUERY.DLL SHLWAPI.dll MSSRCH.DLL IMM32.dll SHCORE.dll sechost.dll RPCRT4.dll GDI32.dll ESENT.dll MSCTF.dll SHELL32.dll profapi.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll sspicli.dll clbcatq.dll Msidle.dll POWRPROF.dll CRYPTSP.dll rsaenh.dll bcrypt.dll IpsPlugin.dll propsys.dll USERENV.dll ntmarta.dll VSSAPI.DLL VssTrace.DLL DSROLE.dll WS2_32.dll bcd.dll NSI.dll samcli.dll netutils.dll SAMLIB.dll es.dll cfgmgr32.dll SETUPAPI.dll DEVOBJ.dll WINTRUST.dll CRYPT32.dll MSASN1.dll MSWB7.dll elscore.dll ElsLad.dll Bcp47Langs.dll WTSAPI32.dll WINSTA.dll","57","2684,2692,2708,2712,2716,2720,2724,2732,2736,2740,2744,2928","12","15124","619","619","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
"WIN81-01","WmiPrvSE","2880","svchost","604",,"3/3/2021 10:46:42 AM","00:02:00.5695409","0.046875","00:00:00.0468750",,"0","C:\Windows\system32\wbem\wmiprvse.exe","C:\Windows\system32\wbem\wmiprvse.exe","4509696","4.3 MB","54AACAADDD25CC44B59A7637C3A1E7E3A8392CC6D22F4D2C5A202D29BF44AFC1",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","WMI Provider Host","wmiprvse.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll FastProx.dll NCObjAPI.DLL wbemcomn.dll combase.dll WS2_32.dll sechost.dll RPCRT4.dll NSI.dll advapi32.dll user32.dll GDI32.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll wbemprox.dll OLEAUT32.dll CRYPTSP.dll rsaenh.dll bcrypt.dll wbemsvc.dll wmiutils.dll wmiprov.dll WMICLNT.dll","29","2884,2892,2900,2904,2908,2912","6","15712","126","126","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
"WIN81-01","WmiPrvSE","2108","svchost","604",,"3/3/2021 10:48:39 AM","00:00:03.7969676","0.671875","00:00:00.6718750",,"0","C:\Windows\system32\wbem\wmiprvse.exe","C:\Windows\system32\wbem\wmiprvse.exe","13754368","13.12 MB","54AACAADDD25CC44B59A7637C3A1E7E3A8392CC6D22F4D2C5A202D29BF44AFC1",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","WMI Provider Host","wmiprvse.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll FastProx.dll NCObjAPI.DLL wbemcomn.dll combase.dll WS2_32.dll sechost.dll RPCRT4.dll NSI.dll advapi32.dll user32.dll GDI32.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll wbemprox.dll OLEAUT32.dll CRYPTSP.dll rsaenh.dll bcrypt.dll wbemsvc.dll wmiutils.dll wfascim.dll FirewallAPI.dll DNSAPI.dll IPHLPAPI.DLL CRYPT32.dll logoncli.dll WLDAP32.dll netutils.dll NTDSAPI.dll fwpuclnt.dll mi.dll WINNSI.DLL MSASN1.dll miutils.dll wmitomi.dll mrmcorer.dll Bcp47Langs.dll urlmon.dll ole32.dll SHLWAPI.dll iertutil.dll WININET.dll USERENV.dll profapi.dll SHCORE.dll smbwmiv2.dll srvcli.dll MPR.dll wkscli.dll samcli.dll cimwin32.dll powrprof.dll framedynos.dll SspiCli.dll winbrand.dll tscfgwmi.dll SHELL32.dll REGAPI.dll WINSTA.dll ncrypt.dll NETAPI32.dll DSPARSE.dll NTASN1.dll DSROLE.DLL cfgbkend.dll ATL.DLL UTILDLL.dll SETUPAPI.dll CFGMGR32.dll BROWCLI.DLL RDPCFGEX.DLL dhcpcsvc6.DLL dhcpcsvc.DLL mswsock.dll rasadhlp.dll netcfgx.dll DEVOBJ.dll WINTRUST.dll SPINF.dll","86","2264,2284,2280,2272,2276,2268,2312,2316,2172,2200,2204,2164,2568","13","16152","270","270","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
"WIN81-01","SearchProtocolHost","2432","SearchIndexer","2680",,"3/3/2021 10:48:42 AM","00:00:00.4999840","0","00:00:00",,"0","""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe2_ Global\UsGthrCtrlFltPipeMssGthrPipe2 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ","C:\Windows\system32\SearchProtocolHost.exe","6828032","6.51 MB","781C862035C226C03008533B2CFAD3906661417C689E8A070C2D9639868F1C0B",,"NotSigned",,"Microsoft Corporation","Windows? Search","7.00.9600.17031","Microsoft Windows Search Protocol Host","SearchProtocolHost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll ADVAPI32.dll msvcrt.dll USER32.dll ole32.dll OLEAUT32.dll TQUERY.DLL SHCORE.dll MSSHooks.dll IMM32.dll sechost.dll RPCRT4.dll GDI32.dll combase.dll SHLWAPI.dll MSCTF.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll Msidle.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll mssprxy.dll mssph.dll MAPI32.dll AUTHZ.dll ntmarta.dll SHELL32.dll propsys.dll SETUPAPI.dll CFGMGR32.dll","36","2428,1128,1852,2424,2404,2396","6","16764","301","301","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
"WIN81-01","SearchFilterHost","1904","SearchIndexer","2680",,"3/3/2021 10:48:42 AM","00:00:00.4218655","0","00:00:00",,"0","""C:\Windows\system32\SearchFilterHost.exe"" 0 564 568 576 65536 572 ","C:\Windows\system32\SearchFilterHost.exe","4055040","3.87 MB","890536A7BB3AC1BFD01EAC137D9DB9B1845A8599A0DE0647A42262C43AD30985",,"NotSigned",,"Microsoft Corporation","Windows? Search","7.00.9600.17031","Microsoft Windows Search Filter Host","SearchFilterHost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll ADVAPI32.dll msvcrt.dll combase.dll OLEAUT32.dll USER32.dll TQUERY.DLL IMM32.dll MSSHooks.dll SHLWAPI.dll sechost.dll RPCRT4.dll GDI32.dll MSCTF.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll mssprxy.dll shcore.dll","26","2412,2400,2416,2408,2012","5","17204","104","104","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
"WIN81-01","wsmprovhost","1468","svchost","604",,"3/3/2021 10:48:42 AM","00:00:00.3281099","2.59375","00:00:02.5937500",,"0","C:\Windows\system32\wsmprovhost.exe -Embedding","C:\Windows\system32\wsmprovhost.exe","166379520","158.67 MB","6DCF1F6A8DD0B5E1C2E9D45C28EFA9BC92977E76AF3A1D11C83E4C157725E0D7",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host process for WinRM plug-ins","wsmprovhost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll msvcrt.dll ole32.dll ADVAPI32.dll WsmSvc.DLL GDI32.dll combase.dll RPCRT4.dll sechost.dll OLEAUT32.dll miutils.dll DSROLE.dll mi.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll wsmplpxy.dll winhttp.dll pwrshplugin.dll mscoree.dll mscoreei.dll SHLWAPI.dll clr.dll MSVCR120_CLR0400.dll mscorlib.ni.dll pspluginwkr-v3.dll Cabinet.dll clrjit.dll System.ni.dll System.Core.ni.dll System.Management.Automation.ni.dll version.dll psapi.dll System.Xml.ni.dll Microsoft.Management.Infrastructure.ni.dll System.Configuration.ni.dll System.DirectoryServices.ni.dll System.Management.ni.dll System.Data.ni.dll System.Data.dll WS2_32.dll CRYPT32.dll NSI.dll MSASN1.dll System.Numerics.ni.dll Microsoft.PowerShell.Commands.Diagnostics.ni.dll System.Configuration.Install.ni.dll System.Transactions.ni.dll System.Transactions.dll Microsoft.PowerShell.Commands.Utility.ni.dll Microsoft.PowerShell.ConsoleHost.ni.dll Microsoft.PowerShell.Commands.Management.ni.dll Microsoft.PowerShell.Security.ni.dll Microsoft.WSMan.Management.ni.dll shell32.dll SHCORE.dll USERENV.dll profapi.dll SspiCli.dll secur32.dll wldp.dll diasymreader.dll WSMAUTO.DLL sxs.dll gpapi.dll wkscli.dll netutils.dll webio.dll mswsock.dll IPHLPAPI.DLL WINNSI.DLL DNSAPI.dll fwpuclnt.dll rasadhlp.dll wminet_utils.dll wmiutils.dll wbemcomn.dll wbemprox.dll napinsp.dll pnrpnsp.dll NLAapi.dll winrnr.dll wbemsvc.dll fastprox.dll wintrust.dll imagehlp.dll ncrypt.dll NTASN1.dll cryptnet.dll WLDAP32.dll dhcpcsvc6.DLL dhcpcsvc.DLL","100","1016,2080,2068,2516,2520,2524,2220,2224,2208,2216,1472,1596,1408,2148,1808,1988","16","5276","686","686","MOBILELAB\Dan","S-1-5-21-3036625279-3127291219-2495432101-1117","True","localhost","0198256d-331f-47b8-ae9d-aa7b67c97de4"
